host_rx_time,source,source_id,timestamp_us,x,y,z,vector_norm
1778161379.976456,Accel,2,67541726,-1126,-1602,-718,2085.618
1778161379.976543,Accel,2,67542730,-1122,-1597,-719,2079.965
1778161379.976546,Accel,2,67543726,-1118,-1589,-728,2074.808
1778161379.976549,Accel,2,67544727,-1117,-1589,-732,2075.677
1778161379.976552,Accel,2,67545726,-1120,-1591,-727,2077.068
1778161379.976555,Accel,2,67546728,-1124,-1586,-721,2073.310
1778161379.976558,Accel,2,67547729,-1125,-1585,-722,2073.435
1778161379.976560,Accel,2,67548726,-1128,-1584,-726,2075.697
1778161379.976563,Accel,2,67549727,-1132,-1588,-727,2081.273
1778161379.976589,Accel,2,67550704,-1130,-1591,-721,2080.390
1778161379.976592,Accel,2,67551726,-1129,-1595,-717,2081.527
1778161379.976671,Gyro,1,67567627,-25,-30,-38,54.489
1778161379.976674,Gyro,1,67568623,-24,-34,-38,56.356
1778161379.976676,Gyro,1,67569619,-23,-36,-38,57.175
1778161379.976679,Gyro,1,67570621,-22,-35,-39,56.833
1778161379.976681,Gyro,1,67571621,-22,-34,-40,56.921
1778161379.976684,Gyro,1,67572628,-23,-34,-40,57.315
1778161379.976686,Gyro,1,67573619,-22,-33,-40,56.329
1778161379.976688,Gyro,1,67574620,-21,-35,-39,56.454
1778161379.976712,Gyro,1,67575621,-21,-39,-40,59.682
1778161379.976715,Gyro,1,67576622,-22,-39,-40,60.042
1778161379.976812,Accel,2,67552704,-1131,-1597,-712,2082.430
1778161379.976814,Accel,2,67553704,-1134,-1587,-710,2075.723
1778161379.976817,Accel,2,67554726,-1132,-1586,-710,2073.866
1778161379.976819,Accel,2,67555727,-1124,-1593,-710,2074.880
1778161379.976822,Accel,2,67556727,-1119,-1600,-711,2077.903
1778161379.976824,Accel,2,67557703,-1117,-1598,-713,2075.973
1778161379.976827,Accel,2,67558728,-1119,-1591,-706,2069.270
1778161379.976829,Accel,2,67559704,-1120,-1588,-702,2066.143
1778161379.976831,Accel,2,67560726,-1121,-1584,-707,2065.320
1778161379.976834,Accel,2,67561727,-1125,-1590,-700,2069.716
1778161379.976929,Accel,2,67562731,-1126,-1591,-691,2068.003
1778161379.976932,Accel,2,67563726,-1122,-1588,-694,2064.525
1778161379.976934,Accel,2,67564729,-1115,-1590,-710,2067.710
1778161379.976937,Accel,2,67565704,-1123,-1594,-707,2074.081
1778161379.976939,Accel,2,67566726,-1132,-1593,-693,2073.481
1778161379.976941,Accel,2,67567727,-1136,-1592,-688,2073.235
1778161379.976944,Accel,2,67568728,-1134,-1602,-690,2080.495
1778161379.976946,Accel,2,67569703,-1124,-1604,-692,2077.271
1778161379.976949,Accel,2,67570728,-1122,-1593,-691,2067.369
1778161379.976951,Accel,2,67571704,-1126,-1588,-692,2066.031
1778161379.977048,Accel,2,67572728,-1129,-1594,-692,2072.279
1778161379.977050,Accel,2,67573729,-1127,-1599,-681,2071.398
1778161379.977053,Accel,2,67574726,-1123,-1596,-683,2067.567
1778161379.977055,Accel,2,67575741,-1124,-1596,-687,2069.435
1778161379.977058,Accel,2,67576726,-1124,-1597,-680,2067.894
1778161379.977060,Accel,2,67577702,-1120,-1597,-681,2066.052
1778161379.977062,Accel,2,67578727,-1117,-1597,-678,2063.439
1778161379.977065,Accel,2,67579728,-1122,-1596,-680,2066.035
1778161379.977067,Accel,2,67580703,-1124,-1598,-677,2067.682
1778161379.977070,Accel,2,67581729,-1125,-1597,-680,2068.438
1778161379.977166,Gyro,1,67577620,-22,-35,-39,56.833
1778161379.977169,Gyro,1,67578619,-20,-32,-39,54.268
1778161379.977171,Gyro,1,67579620,-20,-33,-38,54.157
1778161379.977174,Gyro,1,67580627,-20,-35,-39,56.089
1778161379.977176,Gyro,1,67581622,-21,-36,-39,57.079
1778161379.977178,Gyro,1,67582627,-23,-33,-39,56.027
1778161379.977181,Gyro,1,67583621,-25,-32,-40,57.000
1778161379.977183,Gyro,1,67584622,-24,-32,-41,57.280
1778161379.977185,Gyro,1,67585627,-23,-33,-39,56.027
1778161379.977188,Gyro,1,67586621,-22,-34,-39,56.223
1778161379.977285,Accel,2,67582729,-1123,-1599,-684,2070.214
1778161379.977287,Accel,2,67583731,-1124,-1600,-688,2072.853
1778161379.977290,Accel,2,67584726,-1128,-1598,-693,2075.147
1778161379.977293,Accel,2,67585730,-1126,-1592,-685,2066.776
1778161379.977295,Accel,2,67586726,-1123,-1584,-687,2059.649
1778161379.977297,Accel,2,67587726,-1120,-1585,-690,2059.788
1778161379.977300,Accel,2,67588726,-1118,-1594,-673,2060.022
1778161379.977302,Accel,2,67589727,-1123,-1594,-664,2059.821
1778161379.977305,Accel,2,67590728,-1130,-1591,-676,2065.226
1778161379.977307,Accel,2,67591703,-1125,-1593,-683,2066.340
1778161380.028315,Gyro,1,67587621,-22,-34,-40,56.921
1778161380.028322,Gyro,1,67588619,-21,-33,-42,57.393
1778161380.028324,Gyro,1,67589619,-21,-32,-43,57.567
1778161380.028327,Gyro,1,67590628,-22,-32,-43,57.940
1778161380.028330,Gyro,1,67591619,-20,-32,-40,54.991
1778161380.028333,Gyro,1,67592620,-19,-31,-39,53.320
1778161380.028335,Gyro,1,67593621,-20,-30,-41,54.599
1778161380.028337,Gyro,1,67594622,-20,-32,-42,56.462
1778161380.028340,Gyro,1,67595627,-21,-34,-42,57.974
1778161380.028342,Gyro,1,67596621,-21,-35,-43,59.287
1778161380.028448,Gyro,1,67597623,-21,-36,-42,59.169
1778161380.028451,Gyro,1,67598627,-19,-34,-40,55.830
1778161380.028453,Gyro,1,67599620,-16,-33,-41,55.009
1778161380.028455,Gyro,1,67600621,-16,-32,-42,55.172
1778161380.028458,Gyro,1,67601621,-18,-31,-42,55.218
1778161380.028460,Gyro,1,67602627,-19,-30,-40,53.488
1778161380.028462,Gyro,1,67603621,-17,-30,-40,52.811
1778161380.028465,Gyro,1,67604627,-16,-32,-42,55.172
1778161380.028467,Gyro,1,67605621,-17,-34,-42,56.648
1778161380.028469,Gyro,1,67606622,-17,-32,-38,52.507
1778161380.028563,Accel,2,67592729,-1124,-1593,-691,2068.455
1778161380.028566,Accel,2,67593724,-1128,-1591,-689,2068.426
1778161380.028568,Accel,2,67594728,-1131,-1596,-691,2074.574
1778161380.028571,Accel,2,67595726,-1130,-1597,-698,2077.141
1778161380.028573,Accel,2,67596727,-1133,-1588,-690,2069.187
1778161380.028575,Accel,2,67597728,-1133,-1584,-700,2069.479
1778161380.028578,Accel,2,67598728,-1123,-1586,-708,2068.282
1778161380.028580,Accel,2,67599703,-1120,-1593,-708,2072.031
1778161380.028583,Accel,2,67600728,-1121,-1591,-717,2074.129
1778161380.028585,Accel,2,67601703,-1128,-1587,-722,2076.593
1778161380.028681,Accel,2,67602703,-1135,-1590,-711,2078.905
1778161380.028683,Accel,2,67603704,-1128,-1586,-709,2071.343
1778161380.028686,Accel,2,67604726,-1123,-1584,-713,2068.467
1778161380.028688,Accel,2,67605727,-1122,-1589,-706,2069.358
1778161380.028690,Accel,2,67606728,-1124,-1590,-712,2073.263
1778161380.028693,Accel,2,67607703,-1131,-1591,-713,2078.175
1778161380.028695,Accel,2,67608728,-1132,-1593,-716,2081.281
1778161380.028697,Accel,2,67609703,-1128,-1596,-727,2085.217
1778161380.028700,Accel,2,67610729,-1129,-1594,-724,2083.183
1778161380.028702,Accel,2,67611704,-1132,-1592,-717,2080.860
1778161380.028798,Gyro,1,67607627,-15,-30,-36,49.204
1778161380.028800,Gyro,1,67608628,-14,-29,-39,50.577
1778161380.028802,Gyro,1,67609622,-15,-29,-41,52.412
1778161380.028805,Gyro,1,67610627,-16,-31,-42,54.599
1778161380.028807,Gyro,1,67611619,-15,-33,-41,54.727
1778161380.028809,Gyro,1,67612623,-13,-35,-40,54.717
1778161380.028811,Gyro,1,67613619,-13,-34,-39,53.348
1778161380.028814,Gyro,1,67614620,-13,-31,-37,49.990
1778161380.028816,Gyro,1,67615620,-12,-30,-38,49.880
1778161380.028818,Gyro,1,67616621,-12,-31,-41,52.783
1778161380.028916,Accel,2,67612728,-1130,-1598,-725,2087.134
1778161380.028919,Accel,2,67613703,-1122,-1598,-727,2083.511
1778161380.028921,Accel,2,67614727,-1121,-1592,-723,2076.977
1778161380.028924,Accel,2,67615727,-1130,-1585,-724,2076.849
1778161380.028926,Accel,2,67616704,-1127,-1585,-718,2073.132
1778161380.028928,Accel,2,67617726,-1126,-1594,-713,2077.759
1778161380.028931,Accel,2,67618727,-1137,-1596,-716,2086.298
1778161380.028933,Accel,2,67619728,-1138,-1594,-718,2086.002
1778161380.028935,Accel,2,67620729,-1135,-1593,-721,2084.638
1778161380.028938,Accel,2,67621704,-1135,-1592,-726,2085.609
1778161380.029040,Gyro,1,67617624,-15,-29,-43,53.991
1778161380.029043,Gyro,1,67618622,-16,-28,-44,54.553
1778161380.029045,Gyro,1,67619629,-15,-29,-44,54.791
1778161380.029048,Gyro,1,67620623,-13,-28,-43,52.934
1778161380.029056,Gyro,1,67621619,-11,-26,-42,50.606
1778161380.029059,Gyro,1,67622626,-10,-27,-41,50.100
1778161380.029061,Gyro,1,67623620,-11,-29,-40,50.616
1778161380.029097,Gyro,1,67624620,-10,-28,-41,50.646
1778161380.029100,Gyro,1,67625621,-11,-28,-42,51.662
1778161380.029102,Gyro,1,67626627,-11,-30,-42,52.773
1778161380.029197,Accel,2,67622728,-1127,-1588,-727,2078.558
1778161380.029200,Accel,2,67623729,-1125,-1585,-723,2073.784
1778161380.029202,Accel,2,67624704,-1129,-1582,-720,2072.623
1778161380.029204,Accel,2,67625726,-1129,-1591,-718,2078.809
1778161380.029207,Accel,2,67626727,-1129,-1592,-717,2079.229
1778161380.029209,Accel,2,67627728,-1127,-1583,-723,2073.342
1778161380.029211,Accel,2,67628729,-1125,-1585,-727,2075.182
1778161380.029214,Accel,2,67629729,-1129,-1589,-719,2077.624
1778161380.029216,Accel,2,67630724,-1132,-1591,-716,2079.750
1778161380.029219,Accel,2,67631726,-1128,-1586,-710,2071.685
1778161380.029321,Gyro,1,67627627,-10,-30,-41,51.778
1778161380.029323,Gyro,1,67628627,-9,-28,-42,51.274
1778161380.029325,Gyro,1,67629621,-9,-26,-43,51.049
1778161380.029328,Gyro,1,67630627,-9,-25,-43,50.547
1778161380.029330,Gyro,1,67631629,-8,-26,-40,48.374
1778161380.029332,Gyro,1,67632622,-7,-25,-39,46.851
1778161380.029335,Gyro,1,67633627,-5,-24,-39,46.065
1778161380.029337,Gyro,1,67634621,-7,-22,-40,46.184
1778161380.029339,Gyro,1,67635627,-10,-23,-42,48.918
1778161380.029342,Gyro,1,67636621,-12,-25,-43,51.166
1778161380.029440,Accel,2,67632702,-1125,-1584,-725,2073.718
1778161380.029442,Accel,2,67633705,-1128,-1587,-737,2081.855
1778161380.029445,Accel,2,67634729,-1123,-1594,-727,2080.984
1778161380.029447,Accel,2,67635704,-1122,-1592,-722,2077.169
1778161380.029450,Accel,2,67636726,-1126,-1588,-716,2074.193
1778161380.029452,Accel,2,67637727,-1127,-1590,-720,2077.650
1778161380.029454,Accel,2,67638728,-1131,-1594,-725,2084.616
1778161380.029457,Accel,2,67639703,-1134,-1596,-720,2086.042
1778161380.029459,Accel,2,67640729,-1130,-1596,-702,2077.720
1778161380.029461,Accel,2,67641704,-1124,-1595,-693,2070.664
1778161380.029557,Gyro,1,67637621,-10,-25,-42,49.890
1778161380.029559,Gyro,1,67638620,-8,-24,-40,47.329
1778161380.029562,Gyro,1,67639621,-6,-25,-39,46.712
1778161380.029564,Gyro,1,67640627,-5,-23,-40,46.411
1778161380.029566,Gyro,1,67641621,-5,-20,-39,44.113
1778161380.029569,Gyro,1,67642622,-6,-18,-39,43.370
1778161380.029571,Gyro,1,67643627,-6,-17,-40,43.875
1778161380.029573,Gyro,1,67644621,-8,-18,-41,45.486
1778161380.029576,Gyro,1,67645627,-8,-18,-42,46.390
1778161380.029578,Gyro,1,67646621,-6,-18,-42,46.087
1778161380.085342,Gyro,1,67647623,-4,-18,-42,45.869
1778161380.085352,Gyro,1,67648621,-1,-19,-42,46.109
1778161380.085355,Gyro,1,67649623,-1,-18,-43,46.626
1778161380.085359,Gyro,1,67650620,-3,-16,-44,46.915
1778161380.085361,Gyro,1,67651621,-4,-15,-44,46.658
1778161380.085364,Gyro,1,67652627,-3,-16,-43,45.978
1778161380.085366,Gyro,1,67653621,-2,-18,-43,46.658
1778161380.085369,Gyro,1,67654622,-4,-19,-44,48.094
1778161380.085371,Gyro,1,67655627,-3,-19,-44,48.021
1778161380.085373,Gyro,1,67656621,-1,-18,-45,48.477
1778161380.085475,Gyro,1,67657619,-1,-18,-45,48.477
1778161380.085477,Gyro,1,67658619,-2,-19,-46,49.810
1778161380.085480,Gyro,1,67659620,-1,-20,-47,51.088
1778161380.085483,Gyro,1,67660621,1,-20,-47,51.088
1778161380.085485,Gyro,1,67661620,1,-19,-47,50.705
1778161380.085488,Gyro,1,67662621,0,-19,-46,49.769
1778161380.085490,Gyro,1,67663627,0,-20,-46,50.160
1778161380.085492,Gyro,1,67664620,-1,-21,-46,50.577
1778161380.085495,Gyro,1,67665621,0,-22,-45,50.090
1778161380.085497,Gyro,1,67666621,0,-21,-44,48.754
1778161380.085559,Accel,2,67642731,-1125,-1592,-700,2071.253
1778161380.085562,Accel,2,67643727,-1124,-1594,-702,2072.925
1778161380.085565,Accel,2,67644730,-1129,-1596,-704,2077.853
1778161380.085567,Accel,2,67645724,-1134,-1592,-698,2075.482
1778161380.085570,Accel,2,67646726,-1126,-1586,-685,2062.158
1778161380.085572,Accel,2,67647727,-1126,-1587,-682,2061.933
1778161380.085626,Accel,2,67648728,-1127,-1583,-687,2061.065
1778161380.085629,Accel,2,67649729,-1125,-1582,-683,2057.872
1778161380.085632,Accel,2,67650704,-1134,-1583,-681,2062.912
1778161380.085634,Accel,2,67651726,-1136,-1583,-675,2062.040
1778161380.085734,Gyro,1,67667626,-1,-20,-44,48.343
1778161380.085736,Gyro,1,67668624,-2,-20,-46,50.200
1778161380.085739,Gyro,1,67669628,-1,-21,-47,51.488
1778161380.085742,Gyro,1,67670621,0,-24,-47,52.773
1778161380.085745,Gyro,1,67671621,2,-26,-47,53.749
1778161380.085747,Gyro,1,67672625,2,-25,-48,54.157
1778161380.085750,Gyro,1,67673619,2,-23,-46,51.468
1778161380.085752,Gyro,1,67674618,3,-21,-46,50.656
1778161380.085754,Gyro,1,67675620,4,-20,-46,50.319
1778161380.085757,Gyro,1,67676621,3,-21,-46,50.656
1778161380.085858,Accel,2,67652730,-1128,-1587,-677,2061.379
1778161380.085860,Accel,2,67653726,-1130,-1583,-683,2061.378
1778161380.085863,Accel,2,67654704,-1131,-1580,-672,2056.002
1778161380.085866,Accel,2,67655726,-1126,-1582,-681,2057.756
1778161380.085869,Accel,2,67656727,-1124,-1585,-692,2062.635
1778161380.085871,Accel,2,67657728,-1129,-1593,-690,2070.843
1778161380.085874,Accel,2,67658729,-1128,-1591,-698,2071.441
1778161380.085876,Accel,2,67659704,-1122,-1589,-688,2063.286
1778161380.085879,Accel,2,67660726,-1128,-1594,-666,2063.196
1778161380.085881,Accel,2,67661727,-1130,-1588,-682,2064.889
1778161380.085979,Accel,2,67662727,-1124,-1587,-685,2061.837
1778161380.085982,Accel,2,67663728,-1123,-1592,-678,2062.832
1778161380.085984,Accel,2,67664704,-1121,-1594,-695,2068.937
1778161380.085987,Accel,2,67665726,-1114,-1587,-685,2056.402
1778161380.085989,Accel,2,67666702,-1114,-1582,-676,2049.560
1778161380.085992,Accel,2,67667727,-1118,-1588,-681,2058.016
1778161380.085994,Accel,2,67668728,-1125,-1595,-676,2065.581
1778161380.085997,Accel,2,67669703,-1125,-1595,-684,2068.213
1778161380.086000,Accel,2,67670729,-1122,-1592,-690,2066.264
1778161380.086003,Accel,2,67671704,-1127,-1586,-688,2063.703
1778161380.086102,Gyro,1,67677627,1,-23,-46,51.439
1778161380.086105,Gyro,1,67678624,-1,-23,-48,53.235
1778161380.086107,Gyro,1,67679620,0,-25,-50,55.902
1778161380.086110,Gyro,1,67680627,3,-24,-50,55.543
1778161380.086112,Gyro,1,67681621,3,-22,-48,52.887
1778161380.086114,Gyro,1,67682622,2,-22,-46,51.029
1778161380.086117,Gyro,1,67683627,2,-21,-46,50.606
1778161380.086119,Gyro,1,67684621,3,-20,-48,52.086
1778161380.086122,Gyro,1,67685627,5,-21,-49,53.544
1778161380.086124,Gyro,1,67686621,4,-20,-50,54.000
1778161380.086222,Accel,2,67672727,-1129,-1585,-691,2065.030
1778161380.086224,Accel,2,67673727,-1127,-1596,-694,2073.398
1778161380.086227,Accel,2,67674703,-1130,-1597,-697,2076.805
1778161380.086229,Accel,2,67675726,-1139,-1588,-687,2071.481
1778161380.086232,Accel,2,67676703,-1133,-1590,-685,2069.061
1778161380.086234,Accel,2,67677702,-1129,-1597,-697,2076.261
1778161380.086237,Accel,2,67678703,-1131,-1593,-697,2074.276
1778161380.086240,Accel,2,67679728,-1129,-1588,-690,2066.999
1778161380.086242,Accel,2,67680703,-1127,-1593,-695,2071.425
1778161380.086244,Accel,2,67681729,-1128,-1593,-704,2075.006
1778161380.086344,Gyro,1,67687620,2,-21,-51,55.191
1778161380.086347,Gyro,1,67688620,0,-24,-51,56.365
1778161380.086349,Gyro,1,67689621,1,-23,-49,54.139
1778161380.086351,Gyro,1,67690621,3,-19,-49,52.640
1778161380.086354,Gyro,1,67691627,4,-18,-50,53.292
1778161380.086356,Gyro,1,67692621,3,-19,-49,52.640
1778161380.086358,Gyro,1,67693627,2,-22,-47,51.933
1778161380.086360,Gyro,1,67694621,3,-25,-47,53.320
1778161380.086363,Gyro,1,67695621,3,-25,-49,55.091
1778161380.086365,Gyro,1,67696627,4,-23,-50,55.182
1778161380.086465,Accel,2,67682727,-1135,-1590,-699,2074.832
1778161380.086467,Accel,2,67683729,-1138,-1592,-700,2078.343
1778161380.086470,Accel,2,67684704,-1134,-1590,-711,2078.359
1778161380.086472,Accel,2,67685731,-1134,-1584,-733,2081.418
1778161380.086474,Accel,2,67686726,-1135,-1591,-731,2086.592
1778161380.086477,Accel,2,67687727,-1134,-1595,-700,2078.456
1778161380.086479,Accel,2,67688738,-1136,-1595,-704,2080.898
1778161380.086482,Accel,2,67689727,-1134,-1594,-719,2084.167
1778161380.086484,Accel,2,67690726,-1139,-1589,-719,2083.075
1778161380.086486,Accel,2,67691726,-1135,-1588,-717,2079.437
1778161380.147957,Gyro,1,67697617,3,-22,-51,55.624
1778161380.148011,Gyro,1,67698619,2,-23,-51,55.982
1778161380.148015,Gyro,1,67699626,2,-24,-50,55.498
1778161380.148018,Gyro,1,67700620,3,-25,-49,55.091
1778161380.148021,Gyro,1,67701621,4,-23,-48,53.376
1778161380.148024,Gyro,1,67702627,5,-20,-48,52.240
1778161380.148026,Gyro,1,67703621,4,-19,-50,53.638
1778161380.148029,Gyro,1,67704622,3,-20,-49,53.009
1778161380.148031,Gyro,1,67705627,3,-21,-49,53.395
1778161380.148034,Gyro,1,67706621,4,-21,-49,53.460
1778161380.148140,Accel,2,67692726,-1135,-1587,-720,2079.710
1778161380.148144,Accel,2,67693724,-1139,-1588,-722,2083.350
1778161380.148147,Accel,2,67694702,-1138,-1589,-724,2084.260
1778161380.148149,Accel,2,67695727,-1138,-1592,-731,2088.988
1778161380.148152,Accel,2,67696728,-1139,-1592,-725,2087.441
1778161380.148155,Accel,2,67697735,-1144,-1588,-721,2085.742
1778161380.148157,Accel,2,67698726,-1142,-1583,-726,2082.577
1778161380.148159,Accel,2,67699727,-1133,-1584,-721,2076.677
1778161380.148162,Accel,2,67700728,-1129,-1595,-713,2080.153
1778161380.148164,Accel,2,67701728,-1133,-1594,-710,2080.535
1778161380.148261,Gyro,1,67707627,5,-21,-49,53.544
1778161380.148264,Gyro,1,67708627,4,-22,-50,54.772
1778161380.148267,Gyro,1,67709621,5,-23,-49,54.360
1778161380.148269,Gyro,1,67710619,5,-22,-49,53.944
1778161380.148272,Gyro,1,67711620,5,-21,-49,53.544
1778161380.148274,Gyro,1,67712622,6,-23,-50,55.362
1778161380.148277,Gyro,1,67713627,7,-25,-49,55.453
1778161380.148279,Gyro,1,67714629,8,-26,-51,57.801
1778161380.148281,Gyro,1,67715620,7,-25,-53,59.017
1778161380.148284,Gyro,1,67716621,5,-25,-50,56.125
1778161380.148382,Accel,2,67702704,-1137,-1592,-713,2082.211
1778161380.148385,Accel,2,67703727,-1139,-1599,-716,2089.684
1778161380.148388,Accel,2,67704728,-1143,-1594,-720,2089.422
1778161380.148390,Accel,2,67705728,-1142,-1584,-717,2080.218
1778161380.148393,Accel,2,67706703,-1145,-1584,-719,2082.557
1778161380.148396,Accel,2,67707728,-1152,-1589,-720,2090.556
1778161380.148398,Accel,2,67708703,-1152,-1587,-716,2087.661
1778161380.148400,Accel,2,67709728,-1146,-1588,-705,2081.366
1778161380.148403,Accel,2,67710703,-1145,-1590,-703,2081.666
1778161380.148405,Accel,2,67711729,-1147,-1586,-707,2081.070
1778161380.148517,Gyro,1,67717624,3,-26,-48,54.672
1778161380.148520,Gyro,1,67718624,3,-25,-47,53.320
1778161380.148523,Gyro,1,67719619,4,-23,-47,52.479
1778161380.148525,Gyro,1,67720620,5,-20,-47,51.323
1778161380.148528,Gyro,1,67721620,6,-20,-46,50.517
1778161380.148530,Gyro,1,67722621,6,-21,-45,50.020
1778161380.148532,Gyro,1,67723627,6,-21,-45,50.020
1778161380.148535,Gyro,1,67724621,6,-20,-46,50.517
1778161380.148537,Gyro,1,67725627,5,-19,-47,50.941
1778161380.148539,Gyro,1,67726621,2,-20,-46,50.200
1778161380.148642,Accel,2,67712727,-1147,-1582,-698,2074.979
1778161380.148645,Accel,2,67713728,-1145,-1577,-701,2071.076
1778161380.148648,Accel,2,67714726,-1140,-1585,-701,2074.422
1778161380.148650,Accel,2,67715728,-1138,-1587,-695,2072.833
1778161380.148653,Accel,2,67716729,-1140,-1577,-689,2064.280
1778161380.148656,Accel,2,67717738,-1146,-1581,-692,2071.652
1778161380.148658,Accel,2,67718727,-1144,-1589,-679,2072.365
1778161380.148661,Accel,2,67719728,-1140,-1585,-681,2067.749
1778161380.148663,Accel,2,67720703,-1144,-1580,-694,2070.452
1778161380.148666,Accel,2,67721727,-1142,-1582,-686,2068.208
1778161380.148761,Accel,2,67722726,-1141,-1580,-680,2064.142
1778161380.148764,Accel,2,67723727,-1141,-1579,-688,2066.027
1778161380.148766,Accel,2,67724728,-1135,-1581,-700,2068.281
1778161380.148769,Accel,2,67725735,-1146,-1581,-692,2071.652
1778161380.148771,Accel,2,67726739,-1146,-1588,-692,2076.999
1778161380.148773,Accel,2,67727731,-1136,-1583,-701,2070.697
1778161380.148776,Accel,2,67728726,-1135,-1575,-696,2062.345
1778161380.148778,Accel,2,67729727,-1133,-1581,-691,2064.154
